Time,OWD
38.805055,120.196
38.805056,118.99
38.805111,117.838
38.808837,120.357
38.808838,119.15
38.808838,117.941
38.808839,116.736
38.813318,120.009
38.813415,118.296
38.813416,117.089
38.813469,115.935
38.817101,118.359
38.817102,117.152
38.817162,116.006
38.82224,119.877
38.829805,126.235
38.829926,125.148
38.833284,127.3
38.833284,126.092
38.833285,124.886
38.833285,123.675
38.833437,122.623
38.833437,121.416
38.833438,120.21
38.833438,119.003
38.837033,121.391
38.840949,124.099
38.840949,122.892
38.84095,121.686
38.84095,120.479
38.840951,118.669
38.840975,117.486
38.840976,116.279
38.849163,123.26
38.849163,122.053
38.849164,120.847
38.849164,119.639
38.849165,118.433
38.853082,121.142
38.857673,124.526
38.857674,123.32
38.861952,126.391
38.861952,125.183
38.861953,123.978
38.861953,122.77
38.861954,121.564
38.865918,124.321
38.865919,123.115
38.865919,121.908
38.86592,120.701
38.86592,119.494
38.865947,118.314
38.865948,116.504
38.86947,118.819
38.86947,117.612
38.86953,116.464
38.874019,119.746
38.877127,121.647
38.877128,120.441
38.881155,123.261
38.881156,122.054
38.885094,124.785
38.885094,123.578
38.885095,122.372
38.885095,121.165
38.888859,123.722
38.88886,122.515
38.88886,121.308
38.888861,120.102
38.888861,118.895
38.888886,117.713
38.893519,121.138
38.89352,119.925
38.89352,118.724
38.893521,116.914
38.897606,119.792
38.897607,118.586
38.897665,117.437
38.901883,120.448
38.901884,119.242
38.901884,118.034
38.901885,116.828
38.905942,119.679
38.905942,118.471
38.905943,117.265
38.913134,123.249
38.91704,125.948
38.917041,124.742
38.921301,127.795
38.921301,126.587
38.921302,125.38
38.921302,124.174
38.921302,122.967
38.921326,121.783
38.924837,124.087
38.924837,122.88
38.924838,121.07
38.924838,119.863
38.924839,118.657
38.924867,117.472
38.924868,116.27
38.928912,119.108
38.928912,117.901
38.928913,116.695
38.933496,120.071
38.933496,118.863
38.933497,117.657
38.933497,116.45
38.937736,119.482
38.937737,118.276
38.937795,117.126
38.949945,128.069
38.949946,126.863
38.949946,125.656
38.949947,124.45
38.950003,123.297
38.954095,126.183
38.954095,124.975
38.95711,126.18
38.95711,124.973
38.957111,123.767
38.961015,126.464
38.961016,125.257
38.964781,127.815
38.964782,126.609
38.964782,125.401
38.964783,124.195
38.964783,122.988
38.96495,121.949
38.964951,120.742
38.964951,119.534
38.968824,122.201
38.968825,120.994
38.968885,119.847
38.973562,123.317
38.973562,122.109
38.973619,120.959
38.982002,128.136
38.982003,126.93
38.982003,125.721
38.982004,123.912
38.982004,122.705
38.982031,121.521
38.985906,124.192
38.985907,122.986
38.985907,121.779
38.985908,120.573
38.985908,119.366
38.989489,121.74
38.98949,120.534
38.992993,122.829
38.996808,125.437
38.996808,124.229
39.001021,127.236
39.001021,126.029
39.005003,128.803
39.005004,127.597
39.005004,126.39
39.005004,125.182
39.005005,123.976
39.00503,122.794
39.00503,121.586
39.005031,119.777
39.005031,118.57
39.009784,122.116
39.009785,120.91
39.013644,123.561
39.013645,122.355
39.013645,121.148
39.013646,119.942
39.013646,118.735
39.013669,117.55
39.013669,116.343
39.02196,123.427
39.025437,125.697
39.025437,124.489
39.029267,127.109
39.029268,125.906
39.029268,124.699
39.029269,123.483
39.029269,122.285
39.029339,121.147
39.03294,123.542
39.032941,122.336
39.032998,120.582
39.03686,123.237
39.03686,122.03
39.036861,120.824
39.036861,119.616
39.036862,118.41
39.036886,117.227
39.036886,116.019
39.04075,118.676
39.040751,117.47
39.04081,116.322
39.045085,119.39
39.049087,122.185
39.049088,120.979
39.049088,119.771
39.049089,118.565
39.049143,117.412
39.054031,121.093
39.056897,122.752
39.056898,121.545
39.056898,120.338
39.056899,119.131
39.061573,121.995
39.061574,120.789
39.061692,119.699
39.061693,118.494
39.061693,117.286
39.066061,120.447
39.066061,119.24
39.066062,118.034
39.066062,116.827
39.069716,119.274
39.069932,118.282
39.069933,117.076
39.07701,122.946
39.07701,121.738
39.077011,120.533
39.077011,119.325
39.077065,118.172
39.081064,120.964
39.081065,119.758
39.085201,122.687
39.085202,121.48
39.085202,120.273
39.085203,118.463
39.085203,117.256
39.089372,120.217
39.089372,119.011
39.089373,117.805
39.089373,116.597
39.093487,119.504
39.093488,118.296
39.093547,117.149
39.097641,120.036
39.097642,118.83
39.097642,117.623
39.097643,116.417
39.105754,123.321
39.110127,126.486
39.110127,125.278
39.110128,124.073
39.110128,122.866
39.113017,124.547
39.113018,123.339
39.113018,122.13
39.113019,120.928
39.113073,119.171
39.113227,118.118
39.116738,120.417
39.116738,119.21
39.116739,118.006
39.116739,116.8
39.116794,115.648
39.124885,122.533
39.129174,125.614
39.129174,124.407
39.129175,123.202
39.129175,121.994
39.129175,120.787
39.136847,127.251
39.136847,126.044
39.136953,124.943
39.136954,123.737
39.136954,122.53
39.136954,121.322
39.136955,120.116
39.136976,118.931
39.149656,130.403
39.149656,128.591
39.149657,127.383
39.149657,126.178
39.149657,124.971
39.149658,123.766
39.149658,122.559
39.149659,121.352
39.149698,120.184
39.149699,118.978
39.149699,117.77
39.1497,116.564
39.157157,122.813
39.157157,121.606
39.157158,120.4
39.157158,119.194
39.157159,117.988
39.161045,120.666
39.165214,123.627
39.165214,122.421
39.165215,121.214
39.165215,120.007
39.165215,118.8
39.169272,121.046
39.169273,119.84
39.169273,118.633
39.169274,117.427
39.169274,116.219
39.177423,123.161
39.177424,121.955
39.177424,120.747
39.177425,119.542
39.177426,118.336
39.177447,117.149
39.177496,115.932
39.181587,118.816
39.18923,125.188
39.18923,123.979
39.189231,122.644
39.189231,121.437
39.189232,120.23
39.192903,122.591
39.197105,125.586
39.197105,124.378
39.197106,123.113
39.197106,121.211
39.197106,120.004
39.205961,127.652
39.205961,126.441
39.205962,125.239
39.205962,124.032
39.205963,122.826
39.205963,121.619
39.205964,120.412
39.205964,119.205
39.205997,118.029
39.205998,116.824
39.20997,119.589
39.213015,121.427
39.213016,120.22
39.217016,123.014
39.217016,121.807
39.217017,120.6
39.217017,119.392
39.217072,118.241
39.221224,121.186
39.225039,123.794
39.22504,121.978
39.22504,120.777
39.225041,119.57
39.225405,118.725
39.225405,117.52
39.229003,119.91
39.229003,118.704
39.233065,121.558
39.233066,120.352
39.233124,119.203
39.236816,121.687
39.236817,120.482
39.240967,123.422
39.240968,122.218
39.245271,125.314
39.245455,124.291
39.245533,123.162
39.245534,121.955
39.245534,120.748
39.245535,119.542
39.245535,118.334
39.245561,117.153
39.248964,118.745
39.248964,117.539
39.248965,116.332
39.253486,119.646
39.253487,118.441
39.253488,117.233
39.253488,116.027
39.257172,118.504
39.261266,121.39
39.261266,120.183
39.261267,118.977
39.261267,117.77
39.261322,116.617
39.26569,119.778
39.268705,121.586
39.268705,120.379
39.272979,123.445
39.27298,122.239
39.277099,125.151
39.2771,123.945
39.280806,126.444
39.280807,125.237
39.280807,123.426
39.280808,122.22
39.280808,121.014
39.280835,119.833
39.280835,118.626
39.280836,117.42
39.285664,121.04
39.285664,119.833
39.285665,118.628
39.285665,117.42
39.285666,116.214
39.289676,119.015
39.289677,117.81
39.289736,116.662
39.293336,119.055
39.293336,117.847
39.293395,116.699
39.301547,123.644
39.301547,122.437
39.301606,121.288
39.309049,127.479
39.30905,126.273
39.309236,124.647
39.309236,123.441
39.309237,122.235
39.317353,129.144
39.317354,127.937
39.317354,126.73
39.317503,125.672
39.321547,128.509
39.321548,127.303
39.321548,126.095
39.321549,124.889
39.321549,123.682
39.321574,122.5
39.321574,121.293
39.321621,120.125
39.325069,122.373
39.325069,121.166
39.32507,119.959
39.328948,122.587
39.328948,121.378
39.328949,120.173
39.328949,118.965
39.329099,117.305
39.329099,116.097
39.33282,118.612
39.332821,117.406
39.332822,116.199
39.341179,123.348
39.349794,130.757
39.349794,129.55
39.353655,132.203
39.353656,130.998
39.353656,129.79
39.353656,128.582
39.353657,127.377
39.353657,126.169
39.353658,124.963
39.353658,123.756
39.353692,122.583
39.353692,121.377
39.353692,120.168
39.353693,118.963
39.353693,117.755
39.353728,116.583
39.357975,119.019
39.357978,117.815
39.357979,116.609
39.360989,118.411
39.36099,117.205
39.36099,115.998
39.365352,119.152
39.369321,121.914
39.369321,120.708
39.377547,127.727
39.377547,126.519
39.377548,125.313
39.377548,124.105
39.377549,122.899
39.377573,121.716
39.377574,120.51
39.381865,123.594
39.38199,122.511
39.381991,121.305
39.381991,120.098
39.384941,121.841
39.384942,120.635
39.389772,123.654
39.389772,122.447
39.389773,121.24
39.389773,120.034
39.393368,122.421
39.393368,121.214
39.393426,120.065
39.39786,123.291
39.39786,122.085
39.397861,120.878
39.397861,119.671
39.397917,118.52
39.401391,120.786
39.405239,123.426
39.40524,122.221
39.405241,121.015
39.405241,119.808
39.408896,122.256
39.408897,121.049
39.413082,124.027
39.413083,122.821
39.413083,121.613
39.413083,119.802
39.417334,122.847
39.417335,121.62
39.417335,120.434
39.417336,119.227
39.417336,118.014
39.417372,116.848
39.421537,119.806
39.421537,118.6
39.421538,117.393
39.421594,116.242
39.425654,119.095
39.425654,117.888
39.425655,116.681
39.429929,119.747
39.433895,122.507
39.433962,121.367
39.433962,120.16
39.433963,118.953
39.433963,117.747
39.437865,120.441
39.437866,119.235
39.437866,117.424
39.441433,119.784
39.441433,118.576
39.441434,117.37
39.441434,116.163
39.444995,118.517
39.449088,121.403
39.449089,120.197
39.449146,119.046
39.44924,117.932
39.449241,116.728
39.453509,119.788
39.453604,118.676
39.453605,117.469
39.453605,116.263
39.457914,119.364
39.457914,118.157
39.458127,117.163
39.465599,123.428
39.469571,126.192
39.469571,124.984
39.469572,123.777
39.473011,125.407
39.473012,124.2
39.476932,126.913
39.476933,125.708
39.476933,124.501
39.476934,123.294
39.476934,122.087
39.476971,120.917
39.476972,119.71
39.476972,118.502
39.477007,117.331
39.480852,119.969
39.484831,122.741
39.484832,121.534
39.484832,120.315
39.484833,119.12
39.484833,117.914
39.484858,116.732
39.484909,115.575
39.489496,118.912
39.489496,117.704
39.489497,116.498
39.49349,118.68
39.497612,121.594
39.497612,120.387
39.501766,123.335
39.501766,122.127
39.501767,120.92
39.501767,119.714
39.505853,122.592
39.505854,121.387
39.512893,127.218
39.517538,130.656
39.517538,129.449
39.521086,131.789
39.521087,130.583
39.521087,129.376
39.521088,128.17
39.521088,126.963
39.521112,125.78
39.524811,128.271
39.524811,127.058
39.524812,125.858
39.524812,124.651
39.524813,122.841
39.52484,121.656
39.52484,120.453
39.524841,119.247
39.528901,122.101
39.528901,120.893
39.528902,119.687
39.528902,118.479
39.528903,117.273
39.528927,116.09
39.533036,118.992
39.533037,117.786
39.533098,116.637
39.536691,119.025
39.536692,117.819
39.53675,116.67
39.541706,120.419
39.545537,123.042
39.545537,121.835
39.545538,120.629
39.545538,119.423
39.545539,118.215
39.545561,116.427
39.549486,119.144
39.561601,130.052
39.561601,128.845
39.561658,127.695
39.561772,126.602
39.561773,125.396
39.561773,124.189
39.561774,122.982
39.561774,121.775
39.561914,120.708
39.561914,119.501
39.561915,118.295
39.561915,117.087
39.569584,123.549
39.569584,122.342
39.569585,121.136
39.569585,119.928
39.569585,118.721
39.569609,117.538
39.569658,116.38
39.573043,118.557
39.573043,116.747
39.581493,123.99
39.585709,126.999
39.58571,125.793
39.58571,124.585
39.585894,123.562
39.589924,126.385
39.589925,125.178
39.593259,127.305
39.593259,126.099
39.59326,124.892
39.59326,123.685
39.593261,122.479
39.593261,121.271
39.593261,120.064
39.593262,118.858
39.593303,117.692
39.593304,116.485
39.59749,119.465
39.597491,118.258
39.597491,117.051
39.600966,119.319
39.600966,117.507
39.600967,116.302
39.605699,119.827
39.609231,122.152
39.609232,120.946
39.613201,123.707
39.616827,126.126
39.616827,124.919
39.621355,128.24
39.621355,127.033
39.625027,129.497
39.625028,128.284
39.625028,127.084
39.625029,125.878
39.625029,124.67
39.629822,128.256
39.629823,127.05
39.629823,125.826
39.629824,124.636
39.629824,123.429
39.629857,122.255
39.629858,121.048
39.629859,119.236
39.629895,118.068
39.633246,120.212
39.636756,122.515
39.636757,121.308
39.636757,120.101
39.641336,123.473
39.641337,122.267
39.641338,121.061
39.645803,124.318
39.645804,123.113
39.645805,121.906
39.645805,120.698
39.649425,123.112
39.649425,121.905
39.649482,120.754
39.65319,123.255
39.653191,122.049
39.653191,120.842
39.653192,119.635
39.653192,118.427
39.653217,117.245
39.657759,119.977
39.657759,118.77
39.65776,117.564
39.65776,116.356
39.665907,123.296
39.665907,122.089
39.665908,120.883
39.669781,123.549
39.669781,122.342
39.669782,121.135
39.673531,123.677
39.673532,122.471
39.677467,125.199
39.677468,123.992
39.677773,123.091
39.677774,121.884
39.68085,123.753
39.68085,122.546
39.681005,121.494
39.681006,120.287
39.681006,119.08
39.681007,117.874
39.681063,116.119
39.685523,119.372
39.685524,118.166
39.685583,117.017
39.68903,119.257
39.68903,118.05
39.689089,116.902
39.693861,120.467
39.693861,119.26
39.693862,118.051
39.693862,116.845
39.697793,119.565
39.697793,118.363
39.697853,117.215
39.701389,119.544
39.705207,122.155
39.705207,120.948
39.705208,119.741
39.705208,118.535
39.709604,121.722
39.709604,120.515
39.709605,119.31
39.709605,117.498
39.709814,116.501
39.713415,118.889
39.713415,117.687
39.713474,116.539
39.716826,118.684
39.721102,121.753
39.721102,120.545
39.725128,123.365
39.729003,126.032
39.737971,133.793
39.737971,132.586
39.737972,131.38
39.737972,130.172
39.737973,128.966
39.737973,127.759
39.737973,126.552
39.737974,125.341
39.738007,124.166
39.738007,122.964
39.738008,121.758
39.738043,120.586
39.741843,122.575
39.741844,121.369
39.741845,120.163
39.741845,118.955
39.741846,117.75
39.741872,116.568
39.746072,119.561
39.746073,118.355
39.746073,117.148
39.749944,119.812
39.753422,122.082
39.753422,120.875
39.757268,123.513
39.757268,122.305
39.757269,121.1
39.757269,119.893
39.761015,122.432
39.765092,125.302
39.765092,124.094
39.765093,122.889
39.765093,121.681
39.765093,120.473
39.765117,118.683
39.76929,121.652
39.769291,120.446
39.769291,119.24
39.769347,118.088
39.769625,117.159
39.773073,119.399
39.773074,118.142
39.773074,116.934
39.773075,115.729
39.777531,118.976
39.777532,117.771
39.777532,116.564
39.782359,120.183
39.78236,118.977
39.78236,117.77
39.790013,124.216
39.793246,126.242
39.793247,125.036
39.793247,123.828
39.793248,122.622
39.797302,125.468
39.797302,123.658
39.801238,126.387
39.801239,125.181
39.805006,127.74
39.805007,126.534
39.805007,125.326
39.805008,124.121
39.805008,122.914
39.805034,121.733
39.805035,120.523
39.808848,123.132
39.808848,121.925
39.808849,120.719
39.808849,119.511
39.80885,118.305
39.808873,117.121
39.808922,115.957
39.81791,123.744
39.817911,122.538
39.818027,121.446
39.818028,120.24
39.822149,123.154
39.822149,121.343
39.829743,127.73
39.82982,126.6
39.829821,125.393
39.829821,124.186
39.829822,122.979
39.829822,121.772
39.829844,120.588
39.829845,119.382
39.829845,118.174
39.829845,116.967
39.833436,119.351
39.833436,118.144
39.833493,116.993
39.837861,120.154
39.841092,122.178
39.841092,120.971
39.846104,124.775
